open,high,low,close,adj close,volume,symbol,date,_id
100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,95.22335052490234,42579100,MSFT,2019-1-3,6
99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,99.65211486816406,44060600,MSFT,2019-1-4,7
